Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Portugal,PRT,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Post-demographic dividend,PST,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Pre-demographic dividend,PRE,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Puerto Rico,PRI,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Qatar,QAT,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Romania,ROU,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Russian Federation,RUS,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Rwanda,RWA,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Samoa,WSM,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,San Marino,SMR,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sao Tome and Principe,STP,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Saudi Arabia,SAU,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Senegal,SEN,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Serbia,SRB,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Seychelles,SYC,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sierra Leone,SLE,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Singapore,SGP,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sint Maarten (Dutch part),SXM,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Slovak Republic,SVK,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Slovenia,SVN,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Small states,SST,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Solomon Islands,SLB,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Somalia,SOM,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,South Africa,ZAF,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,South Asia,SAS,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,South Asia (IDA & IBRD),TSA,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,South Sudan,SSD,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Spain,ESP,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sri Lanka,LKA,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,St. Kitts and Nevis,KNA,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,St. Lucia,LCA,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,St. Martin (French part),MAF,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,St. Vincent and the Grenadines,VCT,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sub-Saharan Africa,SSF,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sub-Saharan Africa (excluding high income),SSA,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sub-Saharan Africa (IDA & IBRD),TSS,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sudan,SDN,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Suriname,SUR,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Sweden,SWE,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Switzerland,CHE,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Syrian Arab Republic,SYR,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tajikistan,TJK,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tanzania,TZA,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Thailand,THA,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Timor-Leste,TLS,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Togo,TGO,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Trinidad and Tobago,TTO,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tunisia,TUN,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Turkey,TUR,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Turkmenistan,TKM,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Turks and Caicos Islands,TCA,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tuvalu,TUV,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Uganda,UGA,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Ukraine,UKR,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,United Arab Emirates,ARE,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,United Kingdom,GBR,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,United States,USA,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Upper middle income,UMC,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Uruguay,URY,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Uzbekistan,UZB,1
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Vanuatu,VUT,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,"Venezuela, RB",VEN,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Vietnam,VNM,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Virgin Islands (U.S.),VIR,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,West Bank and Gaza,PSE,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,World,WLD,..
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,"Yemen, Rep.",YEM,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Zambia,ZMB,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Zimbabwe,ZWE,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Afghanistan,AFG,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Africa Eastern and Southern,AFE,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Africa Western and Central,AFW,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Albania,ALB,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Algeria,DZA,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,American Samoa,ASM,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Andorra,AND,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Angola,AGO,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Antigua and Barbuda,ATG,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Arab World,ARB,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Argentina,ARG,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Armenia,ARM,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Aruba,ABW,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Australia,AUS,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Austria,AUT,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Azerbaijan,AZE,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Bahamas, The",BHS,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Bahrain,BHR,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Bangladesh,BGD,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Barbados,BRB,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Belarus,BLR,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Belgium,BEL,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Belize,BLZ,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Benin,BEN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Bermuda,BMU,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Bhutan,BTN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Bolivia,BOL,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Bosnia and Herzegovina,BIH,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Botswana,BWA,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Brazil,BRA,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,British Virgin Islands,VGB,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Brunei Darussalam,BRN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Bulgaria,BGR,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Burkina Faso,BFA,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Burundi,BDI,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Cabo Verde,CPV,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Cambodia,KHM,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Cameroon,CMR,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Canada,CAN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Caribbean small states,CSS,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Cayman Islands,CYM,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Central African Republic,CAF,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Central Europe and the Baltics,CEB,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Chad,TCD,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Channel Islands,CHI,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Chile,CHL,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,China,CHN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Colombia,COL,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Comoros,COM,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Congo, Dem. Rep.",COD,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Congo, Rep.",COG,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Costa Rica,CRI,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Cote d'Ivoire,CIV,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Croatia,HRV,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Cuba,CUB,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Curacao,CUW,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Cyprus,CYP,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Czech Republic,CZE,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Denmark,DNK,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Djibouti,DJI,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Dominica,DMA,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Dominican Republic,DOM,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Early-demographic dividend,EAR,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,East Asia & Pacific,EAS,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,East Asia & Pacific (excluding high income),EAP,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,East Asia & Pacific (IDA & IBRD),TEA,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Ecuador,ECU,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Egypt, Arab Rep.",EGY,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,El Salvador,SLV,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Equatorial Guinea,GNQ,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Eritrea,ERI,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Estonia,EST,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Eswatini,SWZ,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Ethiopia,ETH,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Euro area,EMU,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Europe & Central Asia,ECS,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Europe & Central Asia (excluding high income),ECA,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Europe & Central Asia (IDA & IBRD),TEC,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,European Union,EUU,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Faroe Islands,FRO,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Fiji,FJI,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Finland,FIN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Fragile and conflict affected situations,FCS,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,France,FRA,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,French Polynesia,PYF,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Gabon,GAB,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Gambia, The",GMB,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Georgia,GEO,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Germany,DEU,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Ghana,GHA,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Gibraltar,GIB,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Greece,GRC,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Greenland,GRL,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Grenada,GRD,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Guam,GUM,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Guatemala,GTM,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Guinea,GIN,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Guinea-Bissau,GNB,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Guyana,GUY,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Haiti,HTI,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Heavily indebted poor countries (HIPC),HPC,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,High income,HIC,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Honduras,HND,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Hong Kong SAR, China",HKG,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Hungary,HUN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,IBRD only,IBD,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Iceland,ISL,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,IDA & IBRD total,IBT,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,IDA blend,IDB,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,IDA only,IDX,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,IDA total,IDA,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,India,IND,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Indonesia,IDN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Iran, Islamic Rep.",IRN,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Iraq,IRQ,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Ireland,IRL,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Isle of Man,IMN,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Israel,ISR,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Italy,ITA,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Jamaica,JAM,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Japan,JPN,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Jordan,JOR,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Kazakhstan,KAZ,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Kenya,KEN,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Kiribati,KIR,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Korea, Dem. People's Rep.",PRK,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,"Korea, Rep.",KOR,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Kosovo,XKX,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Kuwait,KWT,0
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Kyrgyz Republic,KGZ,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Lao PDR,LAO,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Late-demographic dividend,LTE,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Latin America & Caribbean,LCN,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Latin America & Caribbean (excluding high income),LAC,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Latin America & Caribbean (IDA & IBRD),TLA,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Latvia,LVA,1
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Least developed countries: UN classification,LDC,..
There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,Lebanon,LBN,1
